launch_service_provider,mission,name,net,pad,rocket,status
Russian Federal Space Agency (ROSCOSMOS),Progress M-25M (57P),Soyuz 2.1a | Progress M-25M (57P),10/29/2014 7:09 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Successful
United Launch Alliance,GPS IIF-8,Atlas V 401 | GPS IIF-8 (USA-258),10/29/2014 5:21 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 401,Launch Successful
Russian Aerospace Defence Forces,—,Soyuz-2.1a/Fregat | Meridian 7,10/30/2014 1:42 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a/Fregat-M,Launch Successful
Virgin Galactic,VSS Enterprise PF04,SpaceShipTwo | VSS Enterprise PF04,10/31/2014 noon,Mojave Air and Space Port | Air launch to Suborbital flight,SpaceShipTwo,Launch Failure
ISC Kosmotras,—,Dnepr 1 | ASNARO,11/06/2014 7:35 a.m.,"370/13 | Dombarovskiy, Russian Federation",Dnepr,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 2C | Yaogan-23,11/14/2014 6:53 p.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 2,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 2D | Yaogan-24,11/20/2014 7:12 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
China Aerospace Science and Industry Corporation,—,Kuaizhou | Kuaizhou-2,11/21/2014 6:37 a.m.,"Launch Area 95B | Jiuquan Satellite Launch Center, People's Republic of China",Kuaizhou,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-15M,Soyuz FG | Soyuz TMA-15M,11/23/2014 9:01 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Russian Aerospace Defence Forces,Glonass-K1 (Kosmos 2501),Soyuz-2.1b/Fregat | Glonass-K1 (Kosmos 2501),11/30/2014 9:52 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b/Fregat,Launch Successful
Mitsubishi Heavy Industries,Hayabusa-2,H-IIA 202 | Hayabusa-2,12/03/2014 4:22 a.m.,"Yoshinobu Launch Complex LP-1 | Tanegashima Space Center, Japan",H-IIA 202,Launch Successful
United Launch Alliance,EFT-1,Delta IV Heavy | EFT-1,12/05/2014 12:05 p.m.,"Space Launch Complex 37B | Cape Canaveral, FL, USA",Delta IV Heavy,Launch Successful
Arianespace,DirecTV-14 & GSAT-16,Ariane 5 ECA | DirecTV-14 & GSAT-16,12/06/2014 8:40 p.m.,"Ariane Launch Area 3 | Kourou, French Guiana",Ariane 5 ECA,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 4B | CBERS-4,12/07/2014 3:26 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
China Aerospace Science and Technology Corporation,—,"Long March 4C | Yaogan 25A, Yaogan 25B, Yaogan 25C",12/10/2014 7:33 p.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
United Launch Alliance,NROL-35 (USA-259),Atlas V 541 | NROL-35 (USA-259),12/13/2014 3:19 a.m.,"Space Launch Complex 3E | Vandenberg SFB, CA, USA",Atlas V 541,Launch Successful
International Launch Services,—,Proton-M Briz-M | Yamal-401,12/15/2014 12:16 a.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Indian Space Research Organization,CARE (Demo Flight),LVM-3 | CARE (Demo Flight),12/18/2014 4 a.m.,"Satish Dhawan Space Centre Second Launch Pad | Satish Dhawan Space Centre, India",LVM-3 (GSLV Mk III),Launch Successful
Arianespace,O3b FM9-FM12,Soyuz STB/Fregat | O3b FM9-FM12,12/18/2014 6:37 p.m.,"Soyuz Launch Complex | Kourou, French Guiana",Soyuz STB,Launch Successful
Khrunichev State Research and Production Space Center,—,Strela | Kondor-E,12/19/2014 4:43 a.m.,"175/59 | Baikonur Cosmodrome, Republic of Kazakhstan",Strela,Launch Successful
Khrunichev State Research and Production Space Center,—,Angara A5/Briz-M | IPM,12/23/2014 5:57 a.m.,"35/1 | Plesetsk Cosmodrome, Russian Federation",Angara A5,Launch Successful
Russian Aerospace Defence Forces,—,Soyuz 2-1B | Lotos-S (Kosmos 2502),12/25/2014 3:01 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz 2.1b | Resurs-P No.2,12/26/2014 6:55 p.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1b,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 4B | Yaogan-26,12/27/2014 3:22 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
International Launch Services,—,Proton-M Briz-M | Astra 2G,12/27/2014 9:37 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 3A | Fengyun 2-08,12/31/2014 1:02 a.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3A,Launch Successful
SpaceX,SpX CRS-5,Falcon 9 v1.1 | SpX CRS-5,01/10/2015 9:47 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
United Launch Alliance,MUOS-3,Atlas V 551 | MUOS-3,01/21/2015 1:04 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,Launch Successful
United Launch Alliance,"SMAP, FIREBIRD II A, FIREBIRD II B, GRIFEX, ExoCube","Delta II 7320-10C | SMAP, FIREBIRD II A, FIREBIRD II B, GRIFEX, ExoCube",01/31/2015 2:22 p.m.,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Delta II,Launch Successful
Mitsubishi Heavy Industries,IGS Radar Spare,H-IIA 202 | IGS Radar Spare,02/01/2015 1:21 a.m.,"Yoshinobu Launch Complex LP-1 | Tanegashima Space Center, Japan",H-IIA 202,Launch Successful
International Launch Services,—,Proton-M Briz-M | Inmarsat-5 F2,02/01/2015 12:31 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Iranian Space Agency,—,Safir | Fajr,02/02/2015 8:50 a.m.,"Safir Launch Pad | Semnan Space Center, Islamic Republic of Iran",Safir,Launch Successful
Arianespace,—,Vega | IXV,02/11/2015 1:40 p.m.,"Ariane Launch Area 1 | Kourou, French Guiana",Vega,Launch Successful
SpaceX,DSCOVR,Falcon 9 | DSCOVR,02/11/2015 11:03 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-26M,02/17/2015 11 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Russian Aerospace Defence Forces,—,Soyuz 2.1a | Bars-M (Kosmos 2503),02/27/2015 11:01 a.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a,Launch Successful
SpaceX,Eutelsat 115 West B & ABS-3A,Falcon 9 v1.1 | Eutelsat 115 West B & ABS-3A,03/02/2015 3:50 a.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
United Launch Alliance,—,Atlas V 421 | MMS,03/13/2015 2:44 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 421,Launch Successful
Khrunichev State Research and Production Space Center,—,Proton-M Briz-M | Ekspress AM7,03/18/2015 10:05 p.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
United Launch Alliance,—,"Delta IV M+(4,2) | GPS IIF-9 (USA-260)",03/25/2015 6:36 p.m.,"Space Launch Complex 37B | Cape Canaveral, FL, USA","Delta IV M+(4,2)",Launch Successful
ISC Kosmotras,—,Dnepr 1 | KOMPSat-3A,03/25/2015 10:08 p.m.,"370/13 | Dombarovskiy, Russian Federation",Dnepr,Launch Successful
Mitsubishi Heavy Industries,IGS Optical 5,H-IIA 202 | IGS Optical 5,03/26/2015 1:21 a.m.,"Yoshinobu Launch Complex LP-1 | Tanegashima Space Center, Japan",H-IIA 202,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-16M,Soyuz FG | Soyuz TMA-16M,03/27/2015 7:42 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
Arianespace,—,Soyuz STB/Fregat | Galileo FOC-3 & Galileo FOC-4,03/27/2015 9:46 p.m.,"Soyuz Launch Complex | Kourou, French Guiana",Soyuz STB,Launch Successful
Indian Space Research Organization,—,PSLV XL | IRNSS-1D,03/28/2015 11:49 a.m.,"Satish Dhawan Space Centre First Launch Pad | Satish Dhawan Space Centre, India",PSLV-XL,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 3C / YZ-1 | BDS I1-S,03/30/2015 1:52 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3C/YZ-1,Launch Successful
Russian Aerospace Defence Forces,"Gonets M-21, Gonets M-22, Gonets M-23, Kosmos 2504","Rokot / Briz-KM | Gonets M-21, Gonets M-22, Gonets M-23, Kosmos 2504",03/31/2015 1:47 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Rokot/Briz-KM,Launch Successful
SpaceX,SpX CRS-6,Falcon 9 v1.1 | SpX CRS-6,04/14/2015 8:10 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
Arianespace,Thor-7 & SICRAL-2,Ariane 5 ECA | Thor-7 & SICRAL-2,04/26/2015 8 p.m.,"Ariane Launch Area 3 | Kourou, French Guiana",Ariane 5 ECA,Launch Successful
SpaceX,TurkmenÃ„lem52E/MonacoSAT,Falcon 9 v1.1 | TürkmenÄlem 52E/MonacoSAT,04/27/2015 11:03 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz 2.1a | Progress M-27M,04/28/2015 7:09 a.m.,"31/6 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz 2.1a,Launch Failure
Blue Origin,NS-1,New Shepard | NS-1,04/29/2015 5:06 p.m.,"West Texas Suborbital Launch Site/ Corn Ranch | Corn Ranch, Van Horn, TX, USA",New Shepard,Launch Successful
International Launch Services,—,Proton-M Briz-M | Mexsat-1,05/16/2015 5:47 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Failure
United Launch Alliance,OTV-4 (X-37B) (USA 261) ( AFSPC-5) & ULTRASat cubesat deployer,Atlas V 501 | OTV-4 (X-37B) (USA 261) (AFSPC-5) & ULTRASat cubesat deployer,05/20/2015 3:05 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 501,Launch Successful
Arianespace,DirecTV 15 & Sky Mexico 1,Ariane 5 ECA | DirecTV 15 & Sky Mexico 1,05/27/2015 9:16 p.m.,"Ariane Launch Area 3 | Kourou, French Guiana",Ariane 5 ECA,Launch Successful
Russian Aerospace Defence Forces,—,Soyuz 2.1a | Kobalt-M (Kosmos 2505),06/05/2015 3:23 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1a,Launch Successful
Arianespace,—,Vega | Sentinel-2A,06/23/2015 1:51 a.m.,"Ariane Launch Area 1 | Kourou, French Guiana",Vega,Launch Successful
Russian Aerospace Defence Forces,Persona,Soyuz | Persona (Kosmos 2506),06/23/2015 4:44 p.m.,"43/4 (43R) | Plesetsk Cosmodrome, Russian Federation",Soyuz 2.1b,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 4B | Gaofen 8,06/26/2015 6:22 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4B,Launch Successful
SpaceX,SpX CRS-7,Falcon 9 v1.1 | SpX CRS-7,06/28/2015 2:21 p.m.,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,Launch Failure
Russian Federal Space Agency (ROSCOSMOS),Progress M-28M (60P),Soyuz U | Progress M-28M (60P),07/03/2015 4:55 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
Antrix Corporation Limited,"DMC-3, CBNT-1 & DeOrbitSAIL","PSLV XL | DMC-3A, DMC-3B, DMC-3C, CBNT-1 & DeOrbitSAIL",07/10/2015 4:28 p.m.,"Satish Dhawan Space Centre First Launch Pad | Satish Dhawan Space Centre, India",PSLV-XL,Launch Successful
United Launch Alliance,GPS IIF-10,Atlas V 401 | GPS IIF-10 (USA-262),07/15/2015 3:36 p.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 401,Launch Successful
Arianespace,Star One C4 & MSG 4,Ariane 5 ECA | Star One C4 & MSG 4,07/15/2015 9:42 p.m.,"Ariane Launch Area 3 | Kourou, French Guiana",Ariane 5 ECA,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),ISS 44,Soyuz-FG | Soyuz TMA-17M,07/22/2015 9:02 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
United Launch Alliance,WGS-7 (USA-263),"Delta IV M+(5,4) | WGS-7 (USA-263)",07/24/2015 12:07 a.m.,"Space Launch Complex 37B | Cape Canaveral, FL, USA","Delta IV M+(5,4)",Launch Successful
China Aerospace Science and Technology Corporation,BDS-3 M1 & BDS-3 M2,Long March 3B / YZ-1 | BDS M1-S & BDS M2-S,07/25/2015 12:29 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3B/YZ-1,Launch Successful
Mitsubishi Heavy Industries,Kounotori 5 (HTV-5),H-IIB 304 | Kounotori 5 (HTV-5),08/19/2015 11:50 a.m.,"Yoshinobu Launch Complex LP-2 | Tanegashima Space Center, Japan",H-IIB,Launch Successful
Arianespace,Eutelsat 8 West B & Intelsat 34,Ariane 5 ECA | Eutelsat 8 West B & Intelsat 34,08/20/2015 8:34 p.m.,"Ariane Launch Area 3 | Kourou, French Guiana",Ariane 5 ECA,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 4C | Yaogan-27,08/27/2015 2:31 a.m.,"Launch Complex 9 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 4C,Launch Successful
Indian Space Research Organization,—,GSLV Mk II | GSAT-6,08/27/2015 11:22 a.m.,"Satish Dhawan Space Centre Second Launch Pad | Satish Dhawan Space Centre, India",GSLV Mk II,Launch Successful
International Launch Services,Inmarsat-5 F3,Proton-M Briz-M | Inmarsat-5 F3,08/28/2015 11:44 a.m.,"200/39 (200L) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M Briz-M,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),Soyuz TMA-18M,Soyuz FG | Soyuz TMA-18M,09/02/2015 4:37 a.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz,Launch Successful
United Launch Alliance,MUOS-4,Atlas V 551 | MUOS-4,09/02/2015 10:18 a.m.,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,Launch Successful
Arianespace,—,Soyuz STB/Fregat | Galileo FOC-5 & Galileo FOC-6,09/11/2015 2:08 a.m.,"Soyuz Launch Complex | Kourou, French Guiana",Soyuz STB,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 3B/E | TJS-1 (TJSW-1),09/12/2015 3:42 p.m.,"Launch Complex 2 (LC-2) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 2D | Gaofen 9,09/14/2015 4:42 a.m.,"Launch Area 4 (SLS-2 / 603) | Jiuquan Satellite Launch Center, People's Republic of China",Long March 2D,Launch Successful
Khrunichev State Research and Production Space Center,—,Proton-M/Blok DM-03 | Ekspress AM8,09/14/2015 7 p.m.,"81/24 (81P) | Baikonur Cosmodrome, Republic of Kazakhstan",Proton-M,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 6 | 20 Amateur satellites,09/19/2015 11:01 p.m.,"Launch Complex 16 | Taiyuan Satellite Launch Center, People's Republic of China",Long March 6,Launch Successful
Russian Space Forces,—,"Rokot / Briz-KM | 3 x Strela-3M (Kosmos 2507, Kosmos 2508, Kosmos 2509)",09/23/2015 9:59 p.m.,"133/3 (133L) | Plesetsk Cosmodrome, Russian Federation",Rokot/Briz-KM,Launch Successful
China Aerospace Science and Technology Corporation,—,"Long March 11 | SECM-1 ( Pujiang-1, Tianwang 1A, Tianwang 1B, Tianwang 1C )",09/25/2015 1:41 a.m.,"Launch Area 95A | Jiuquan Satellite Launch Center, People's Republic of China",Long March 11,Launch Successful
Indian Space Research Organization,—,PSLV XL | Astrosat,09/28/2015 4:30 a.m.,"Satish Dhawan Space Centre First Launch Pad | Satish Dhawan Space Centre, India",PSLV-XL,Launch Successful
China Aerospace Science and Technology Corporation,—,Long March 3B/E | BDS I2-S,09/29/2015 11:13 p.m.,"Launch Complex 3 (LC-3/LA-1) | Xichang Satellite Launch Center, People's Republic of China",Long March 3,Launch Successful
Arianespace,Sky Muster I (NBN-Co 1A) & ARSAT-2,Ariane 5 ECA | Sky Muster I (NBN-Co 1A) & ARSAT-2,09/30/2015 8:30 p.m.,"Ariane Launch Area 3 | Kourou, French Guiana",Ariane 5 ECA,Launch Successful
Russian Federal Space Agency (ROSCOSMOS),—,Soyuz-U | Progress M-29M (61P),10/01/2015 4:49 p.m.,"1/5 | Baikonur Cosmodrome, Republic of Kazakhstan",Soyuz U,Launch Successful
