launch_service_provider,mission,name,net,pad,rocket,status
SpaceX,Dragon CRS-2 SpX-30,Falcon 9 Block 5 | Dragon CRS-2 SpX-30,03/04/2024 midnight,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,To Be Determined
Firefly Aerospace,FLTA005 (VCLS Demo 2 Mission Two),Firefly Alpha | FLTA005 (VCLS Demo 2 Mission Two),03/31/2024 midnight,"Space Launch Complex 2W | Vandenberg SFB, CA, USA",Firefly Alpha,To Be Determined
United Launch Alliance,NROL-70,Delta IV Heavy | NROL-70,03/31/2024 midnight,"Space Launch Complex 37B | Cape Canaveral, FL, USA",Delta IV Heavy,To Be Determined
United Launch Alliance,USSF-51,Atlas V 551 | USSF-51,03/31/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,To Be Determined
United Launch Alliance,ViaSat-3 EMEA,Atlas V 551 | ViaSat-3 EMEA,03/31/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,To Be Determined
SpaceX,USSF-62,Falcon 9 Block 5 | USSF-62,03/31/2024 midnight,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,To Be Determined
SpaceX,WorldView Legion 3 & 4,Falcon 9 Block 5 | WorldView Legion 3 & 4,03/31/2024 midnight,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,4x Astranis MicroGEO,Falcon 9 Block 5 | 4x Astranis MicroGEO,03/31/2024 midnight,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Nova-C IM-2,Falcon 9 Block 5 | Nova-C IM-2,03/31/2024 midnight,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,To Be Determined
SpaceX,USSF-124,Falcon 9 Block 5 | USSF-124,03/31/2024 midnight,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Transporter 10 (Dedicated SSO Rideshare),Falcon 9 Block 5 | Transporter 10 (Dedicated SSO Rideshare),03/31/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,WorldView Legion 5 & 6,Falcon 9 Block 5 | WorldView Legion 5 & 6,03/31/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,BlueBird Block 1,Falcon 9 Block 5 | BlueBird Block 1,03/31/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
United Launch Alliance,CST-100 Starliner Crewed Flight Test,Atlas V N22 | CST-100 Starliner Crewed Flight Test,04/14/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V N22,To Be Determined
United Launch Alliance,Dream Chaser CRS 2 Flight 1,Vulcan VC4L | Dream Chaser CRS 2 Flight 1,04/30/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Vulcan VC4L,To Be Determined
SpaceX,2 x Galileo,Falcon 9 Block 5 | 2 x Galileo,04/30/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,GOES-U,Falcon Heavy | GOES-U,04/30/2024 midnight,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon Heavy,To Be Determined
SpaceX,Bandwagon 1 (Dedicated Mid-Inclination Rideshare),Falcon 9 Block 5 | Bandwagon 1 (Dedicated Mid-Inclination Rideshare),04/30/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Cygnus CRS-2 NG-21,Falcon 9 Block 5 | Cygnus CRS-2 NG-21,04/30/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Polaris Dawn,Falcon 9 Block 5 | Polaris Dawn,04/30/2024 midnight,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,To Be Determined
SpaceX,EarthCARE,Falcon 9 Block 5 | EarthCARE,05/31/2024 midnight,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,To Be Determined
SpaceX,Transporter 11 (Dedicated SSO Rideshare),Falcon 9 Block 5 | Transporter 11 (Dedicated SSO Rideshare),06/01/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Türksat 6A,Falcon 9 Block 5 | Türksat 6A,06/30/2024 midnight,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,HTS-113BT,Falcon 9 Block 5 | HTS-113BT,06/30/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
United Launch Alliance,Project Kuiper (Atlas V #8),Atlas V 551 | Project Kuiper (Atlas V #8),06/30/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,To Be Determined
SpaceX,—,Falcon 9 Block 5 | Thuraya 4-NGS,06/30/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Nova-C IM-3,Falcon 9 Block 5 | Nova-C IM-3,06/30/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
United Launch Alliance,USSF-106,Vulcan | USSF-106,06/30/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Vulcan,To Be Determined
SpaceX,Arctic Satellite Broadband Mission (ASBM),Falcon 9 Block 5 | Arctic Satellite Broadband Mission (ASBM),06/30/2024 midnight,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,To Be Determined
United Launch Alliance,Project Kuiper (Atlas V #9),Atlas V 551 | Project Kuiper (Atlas V #9),06/30/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,To Be Determined
United Launch Alliance,Project Kuiper (Atlas V #5),Atlas V 551 | Project Kuiper (Atlas V #5),06/30/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,To Be Determined
United Launch Alliance,Project Kuiper (Atlas V #3),Atlas V 551 | Project Kuiper (Atlas V #3),06/30/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,To Be Determined
United Launch Alliance,Project Kuiper (Atlas V #7),Atlas V 551 | Project Kuiper (Atlas V #7),06/30/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,To Be Determined
SpaceX,Nusantara Lima,Falcon 9 Block 5 | Nusantara Lima,06/30/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Dragon CRS-2 SpX-31,Falcon 9 Block 5 | Dragon CRS-2 SpX-31,06/30/2024 midnight,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,To Be Determined
United Launch Alliance,Project Kuiper (Atlas V #6),Atlas V 551 | Project Kuiper (Atlas V #6),06/30/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,To Be Determined
United Launch Alliance,Project Kuiper (Atlas V #4),Atlas V 551 | Project Kuiper (Atlas V #4),06/30/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,To Be Determined
United Launch Alliance,Project Kuiper (Atlas V #2),Atlas V 551 | Project Kuiper (Atlas V #2),06/30/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V 551,To Be Determined
Virgin Galactic,Galactic 07,SpaceShipTwo | Galactic 07,06/30/2024 midnight,Spaceport America | Air launch to Suborbital flight,SpaceShipTwo,To Be Determined
SpaceX,2 x Galileo,Falcon 9 Block 5 | 2 x Galileo,07/31/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,TSIS-2,Falcon 9 Block 5 | TSIS-2,08/31/2024 midnight,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
Blue Origin,EscaPADE,New Glenn | EscaPADE (Maiden flight),08/31/2024 midnight,"Launch Complex 36A | Cape Canaveral, FL, USA",New Glenn,To Be Determined
SpaceX,Crew-9,Falcon 9 Block 5 | Crew-9,08/31/2024 midnight,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,To Be Determined
SpaceX,SDA Tranche 1 Transport Layer A,Falcon 9 Block 5 | SDA Tranche 1 Transport Layer A,09/30/2024 midnight,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,To Be Determined
SpaceX,Astra 1P/SES-24,Falcon 9 Block 5 | Astra 1P/SES-24,09/30/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,SpainSat NG I,Falcon 9 Block 5 | SpainSat NG I,09/30/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Hera,Falcon 9 Block 5 | Hera,10/08/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Europa Clipper,Falcon Heavy | Europa Clipper,10/10/2024 3:51 p.m.,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon Heavy,To Be Confirmed
Relativity Space,Mars Lander,Terran R | Mars Lander,10/31/2024 midnight,"Launch Complex 16 | Cape Canaveral, FL, USA",Terran R,To Be Determined
SpaceX,Transporter 12 (Dedicated SSO Rideshare),Falcon 9 Block 5 | Transporter 12 (Dedicated SSO Rideshare),10/31/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Axiom Space Mission 4,Falcon 9 Block 5 | Axiom Space Mission 4,10/31/2024 midnight,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,To Be Determined
National Aeronautics and Space Administration,Artemis II,SLS Block 1 | Artemis II,11/30/2024 midnight,"Launch Complex 39B | Kennedy Space Center, FL, USA",Space Launch System (SLS),To Be Determined
SpaceX,VIPER,Falcon Heavy | VIPER,11/30/2024 midnight,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon Heavy,To Be Determined
SpaceX,Bandwagon 2 (Dedicated Mid-Inclination Rideshare),Falcon 9 Block 5 | Bandwagon 2 (Dedicated Mid-Inclination Rideshare),11/30/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,NROL-69,Falcon 9 Block 5 | NROL-69,12/31/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Axiom Space Mission 5,Falcon 9 Block 5 | Axiom Space Mission 5,12/31/2024 midnight,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,To Be Determined
United Launch Alliance,USSF-87,Vulcan | USSF-87,12/31/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Vulcan,To Be Determined
United Launch Alliance,USSF-43,Vulcan | USSF-43,12/31/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Vulcan,To Be Determined
SpaceX,USSF-36,Falcon 9 Block 5 | USSF-36,12/31/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
Relativity Space,VCLS Demo 2 Mission One,Terran 1 | VCLS Demo 2 Mission One,12/31/2024 midnight,"Launch Complex 16 | Cape Canaveral, FL, USA",Terran 1,To Be Determined
United Launch Alliance,Project Kuiper (Vulcan #1),Vulcan VC6L | Project Kuiper (Vulcan #1),12/31/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Vulcan VC6L,To Be Determined
Blue Origin,Project Kuiper (New Glenn #1),New Glenn | Project Kuiper (New Glenn #1),12/31/2024 midnight,"Launch Complex 36A | Cape Canaveral, FL, USA",New Glenn,To Be Determined
United Launch Alliance,WGS-11,Vulcan | WGS-11,12/31/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Vulcan,To Be Determined
United Launch Alliance,USSF-23,Vulcan | USSF-23,12/31/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Vulcan,To Be Determined
United Launch Alliance,USSF-16,Vulcan | USSF-16,12/31/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Vulcan,To Be Determined
SpaceX,Cygnus CRS-2 NG-22,Falcon 9 Block 5 | Cygnus CRS-2 NG-22,12/31/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,OSAM-2,Falcon 9 Block 5 | OSAM-2,12/31/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,O3b mPower 7 & 8,Falcon 9 Block 5 | O3b mPower 7 & 8,12/31/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
United Launch Alliance,Dream Chaser CRS 2 Flight 2,Vulcan VC4L | Dream Chaser CRS 2 Flight 2,12/31/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Vulcan VC4L,To Be Determined
SpaceX,Hakuto-R M2 “Resilience”,Falcon 9 Block 5 | Hakuto-R M2 “Resilience”,12/31/2024 midnight,"Space Launch Complex 40 | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
United Launch Alliance,GPS III SV07,Vulcan | GPS III SV07,12/31/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Vulcan,To Be Determined
SpaceX,Koreasat 6A,Falcon 9 Block 5 | Koreasat 6A,12/31/2024 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
United Launch Alliance,USSF-112,Vulcan | USSF-112,12/31/2024 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Vulcan,To Be Determined
SpaceX,Blue Ghost Lunar Lander,Falcon 9 Block 5 | Blue Ghost Lunar Lander,12/31/2024 midnight,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,To Be Determined
United Launch Alliance,Starliner-1,Atlas V N22 | Starliner-1,02/28/2025 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V N22,To Be Determined
SpaceX,Bandwagon 3 (Dedicated Mid-Inclination Rideshare),Falcon 9 Block 5 | Bandwagon 3 (Dedicated Mid-Inclination Rideshare),02/28/2025 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,MRV-1,Falcon 9 Block 5 | MRV-1,03/31/2025 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,SPHEREx & PUNCH,Falcon 9 Block 5 | SPHEREx & PUNCH,04/30/2025 midnight,"Space Launch Complex 4E | Vandenberg SFB, CA, USA",Falcon 9,To Be Determined
Northrop Grumman Space Systems,Cygnus CRS-2 NG-23,Antares 330 | Cygnus CRS-2 NG-23,04/30/2025 midnight,"Launch Area 0 A | Wallops Island, Virginia, USA",Antares 330,To Be Determined
SpaceX,Bandwagon 4 (Dedicated Mid-Inclination Rideshare),Falcon 9 Block 5 | Bandwagon 4 (Dedicated Mid-Inclination Rideshare),05/31/2025 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Project Kuiper (Falcon 9 #1),Falcon 9 Block 5 | Project Kuiper (Falcon 9 #1),06/30/2025 midnight,"Unknown Pad | Cape Canaveral, FL, USA",Falcon 9,To Be Determined
SpaceX,Dragon CRS-2 SpX-32,Falcon 9 Block 5 | Dragon CRS-2 SpX-32,06/30/2025 midnight,"Launch Complex 39A | Kennedy Space Center, FL, USA",Falcon 9,To Be Determined
United Launch Alliance,Starliner-2,Atlas V N22 | Starliner-2,06/30/2025 midnight,"Space Launch Complex 41 | Cape Canaveral, FL, USA",Atlas V N22,To Be Determined
